,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110
486,0,0,1576,106,1684,0,0,608,339,967,0,0,0,0,677,0,3721,0,3358,24375,0,0,0,0,0,11426,98,1128,172,0,17487,0,952,327,1043,2364,268,12204,587,0,0,3109,0,541,2298,1261,619,72,1159,584,0,8537,0,673,442,4446,0,0,689,4592,710,1399,1725,0,420,0,33,254,0,0,54275,0,58,0,1046,2080,24,199,0,400,0,1719,766,967,1195,0,181,2249,0,0,609,0,132,518,0,0,336,21421,0,7172,0,0,0,926,14302,0,1124,996,0,1676
487,5156,0,0,0,7837,165,0,651,13917,275,144,1148,0,0,1220,0,2825,162,683,5526,11,0,0,0,0,0,388,0,91,0,2506,97,131,234,199,1641,233,2553,102,70,0,20632,104,1404,282,0,811,266,70,2372,38,220,0,0,11578,155,1820,1044,1764,12287,11721,460,1372,0,0,0,127,6217,188,309,971,398,160,0,4515,997,213,538,68,419,3884,1450,501,0,219,431,3203,6587,0,0,7351,0,33,20535,0,202,0,1324,0,612,0,0,0,8124,382,690,741,755,21,7115
488,7090,0,0,23,160,0,0,2577,426,457,5,6933,159,0,556,4567,5973,485,3856,10762,1118,216,0,0,0,2609,0,353,10,244,6708,1614,1591,514,739,4704,559,18328,301,352,561,4508,63,236,2077,1792,452,54,0,744,0,6541,12,1189,811,531,0,2036,1113,2704,504,1770,0,0,665,964,212,2113,27,0,61113,0,45,1778,296,1203,10,66,66,751,117,0,270,0,2035,232,251,2074,0,0,631,0,0,739,0,0,0,17954,24,10508,0,0,449,1092,20357,2020,861,450,538,154
489,0,0,0,1700,3004,0,22,14150,1867,383,0,27064,338,0,25,8020,1571,893,1241,2942,110,0,0,0,187,559,156,0,81,0,451,17,2194,688,2000,12911,1628,49,0,487,0,406,140,11434,238,3,0,314,418,771,1537,12994,0,7028,8588,229,0,1095,1992,16886,2576,2924,3038,0,305,4706,605,24618,39,594,1049,116,33,1383,1700,487,25,9,0,0,208,1164,17,0,121,18,226,16455,30,0,1204,0,6,691,0,89,263,1730,0,4077,556,0,269,15267,151,1082,3425,13081,214,5874
490,0,3,0,306,9554,69,0,1190,0,0,14,2367,0,0,332,0,537,124,245,8255,3,0,0,0,276,3164,0,109,0,996,3642,14,76,113,156,4003,230,574,0,0,0,3809,42,446,356,0,92,264,323,0,96,35,0,146,4469,118,1129,0,557,55265,8496,0,200,0,0,30,66,1044,0,339,398,460,313,9,5363,846,105,0,0,0,0,242,215,0,44,431,736,10484,95,0,3872,0,0,30126,31,0,1271,356,228,569,154,0,0,471,1581,277,265,14077,0,232
491,1774,145,0,834,0,1002,0,1708,690,248,0,11102,0,0,106,890,5130,0,3150,4612,707,0,0,0,0,272,0,0,26,870,0,0,955,1076,780,2312,204,26177,2391,27,0,13461,0,460,7602,0,0,236,1215,99,0,18131,0,535,152,8152,212,1229,576,3699,704,3095,4611,649,2141,123,46,880,0,478,98500,132,66,252,646,0,0,1417,106,2228,492,3039,0,0,3243,918,247,2465,251,0,1466,0,0,87,0,0,0,14298,0,3041,0,0,0,1590,3899,940,269,75,892,292
492,0,387,21,0,596,0,0,12604,984,558,140,7096,286,0,39,1357,1648,1208,368,6179,37,0,0,0,0,388,0,0,154,0,568,287,1960,256,567,4982,1554,162,0,163,0,1039,315,16843,211,0,329,203,1015,565,2089,26732,0,14527,7953,30,0,713,786,14408,5298,2439,266,0,266,0,598,21595,6,338,858,202,0,1487,5032,1121,180,116,0,683,0,1215,158,0,385,107,23,28694,0,0,1215,1770,0,847,0,0,760,2243,0,212,0,0,0,2008,190,0,0,22357,0,12730
493,0,156,0,1908,3731,2354,0,9212,314,0,16,8607,428,152,0,2068,601,0,233,3470,141,0,0,43,309,532,0,0,31,1166,1077,39,3119,586,257,7585,974,93,0,596,0,138,344,3847,166,0,603,130,124,111,459,7366,0,7843,3612,0,20,0,994,14129,5104,555,0,0,0,0,301,15103,32,0,167,0,1178,3520,4429,515,46,10,0,7305,0,2416,175,0,51,84,56,38671,43,80,1403,720,4,706,1166,0,0,702,0,509,315,0,0,4086,530,1030,0,192015,0,1728
494,353,0,87,363,0,571,0,17051,575,673,86,28353,0,0,83,0,2793,296,772,18012,102,0,0,0,0,478,36,79,514,0,518,11,2761,1237,1381,9114,1718,318,1445,0,0,652,0,12886,338,183,482,0,0,1096,0,16783,0,8930,6819,459,69,2806,2582,14624,5816,1964,0,0,0,2189,217,11192,7,188,1075,895,2171,3407,3933,1548,92,17,0,568,0,235,44,0,716,53,52,20345,106,1,939,0,43,280,0,0,2542,2000,56,1622,135,0,0,17192,65,2691,2033,17739,304,5957
495,0,0,0,0,0,1080,4,18991,480,459,70,25092,0,0,143,1391,2066,188,339,10545,132,0,0,0,0,0,120,0,629,0,465,56,4318,453,227,7341,1112,468,0,904,0,852,0,12755,279,0,94,967,177,453,3481,28616,0,9325,5472,646,152,98,930,0,4773,4375,0,0,87,0,408,7685,0,55,1489,217,1580,2099,10642,766,150,35,0,2085,417,1144,0,0,82,0,565,9317,33,0,321,0,39,788,0,0,377,2944,129,4650,0,0,224,1531,928,0,2153,20875,1144,7786
496,148,29,0,0,119,6800,0,11091,0,0,0,18824,0,234,7,0,459,0,61,5890,210,0,0,0,1774,41,0,31,0,0,341,67,2347,588,355,33435,206,51,764,0,129,132,397,2245,241,0,562,2074,141,0,943,0,0,4101,906,0,32,0,467,4588,5824,914,1216,0,0,1672,36,8728,104,0,308,0,1639,7671,1870,1184,79,36,0,4637,192,0,73,29,112,147,20,52412,62,0,1964,0,47,953,0,59,0,754,29,1344,2721,0,0,2244,1786,0,2531,175374,301,1205
497,0,28,0,0,1547,7224,0,2382,397,0,251,8145,0,0,285,738,1951,517,2763,31113,0,139,0,0,0,3982,0,577,52,0,14367,3797,1476,990,152,1647,272,12763,810,53,0,3254,39,542,480,710,1290,123,0,794,1270,10159,58,434,570,5116,208,0,1078,8227,505,2248,0,0,0,0,189,1291,8,204,30673,179,100,310,1195,1263,62,174,0,0,0,1679,168,0,2314,173,173,1723,0,0,660,0,0,320,0,0,0,14719,3,15308,0,0,0,1786,11894,1062,0,475,350,1930
498,0,0,0,0,0,0,0,2501,783,375,0,7972,0,0,305,834,6518,0,3535,23970,0,0,0,0,0,5992,0,409,38,0,14015,6636,1700,2062,0,488,136,21085,836,217,0,15476,0,362,4789,279,760,71,171,807,779,10530,0,1114,438,3935,317,811,710,480,786,1063,0,0,282,0,224,1127,47,0,36280,43,436,1848,466,2725,0,303,0,1539,0,295,256,0,4411,0,50,2086,399,0,470,0,0,525,0,2694,450,16405,16,12671,0,0,0,1183,8713,0,268,962,561,2022
499,3138,15,0,401,0,326,0,1773,0,0,0,886,0,0,86,958,286,20,612,7332,33,0,115,0,395,2764,0,235,52,0,6432,39,289,97,29,5898,204,375,10,64,0,1340,682,642,550,0,382,369,195,1323,227,24,0,280,981,4,195,0,273,16783,9465,109,0,0,594,77,111,87,110,0,442,0,0,144,2800,1515,0,1431,0,440,1107,172,458,0,0,155,887,14543,222,0,17110,0,0,33163,47,0,0,390,26,1163,0,0,0,751,2117,0,0,6389,0,391
500,1128,0,0,608,1274,0,0,12578,1548,135,0,19568,314,0,102,0,593,0,234,11708,0,0,0,0,1954,1067,0,0,959,0,506,0,2552,611,984,10233,499,77,3164,0,0,900,0,13075,166,184,475,2216,169,697,1372,8748,114,6332,7433,941,172,2009,585,0,7554,236,0,0,318,0,832,9352,0,0,291,362,2290,4545,7378,2162,22,8,0,3681,0,769,34,0,513,551,355,19442,0,0,780,0,0,384,0,188,0,2671,0,3232,0,0,377,5908,719,0,0,5868,0,4766
501,0,0,0,0,1353,0,25,22420,1307,490,9,8664,0,0,83,6055,797,255,611,1173,19,0,0,0,0,0,0,29,180,414,226,180,3733,682,0,16409,1856,137,0,1087,311,1189,0,8762,186,53,151,1277,0,226,0,31225,0,24325,1273,53,43,0,2496,15780,8524,0,0,0,189,0,208,10325,0,185,1090,0,229,0,1619,0,0,0,0,0,0,0,174,0,270,36,122,19333,0,0,1024,0,0,566,0,0,0,277,0,1973,0,0,155,7891,318,0,0,11761,0,13149
502,0,0,0,36,0,0,0,4161,374,0,139,10681,0,0,186,14736,6409,0,1803,20615,64,0,0,0,0,4169,0,631,51,2361,35803,159,2020,784,414,565,104,3466,824,0,442,6519,0,267,2426,0,1131,47,0,1272,0,11783,179,449,778,7683,88,1481,1052,2112,630,0,750,0,827,0,30,452,0,0,26079,75,0,644,0,0,55,203,480,0,0,0,661,1254,2644,342,0,1462,0,44,1789,0,0,553,0,0,0,30934,0,6650,0,0,0,870,1604,915,0,632,1193,1877
503,0,0,0,1307,0,3864,0,9296,1086,207,0,22281,0,0,23,0,2095,0,223,12905,0,0,0,0,0,246,441,19,310,0,245,11,3181,663,507,4110,1656,180,0,148,854,818,501,13595,500,0,620,1197,593,602,0,15600,122,0,1694,0,0,0,1479,44576,9798,6852,1851,131,322,0,171,15421,50,0,1428,455,1430,968,8976,2177,118,6,0,3073,918,1957,67,58,309,19,446,16544,116,0,1229,0,25,132,0,0,0,2175,0,380,31,0,0,14081,0,2061,0,4165,0,10537
504,0,0,0,0,1698,8746,0,8011,0,717,0,16988,0,0,48,0,538,0,38,2019,0,248,8,0,566,117,0,4,0,0,625,69,3011,455,1061,18053,806,57,4754,0,110,647,0,8491,303,0,568,1843,171,392,455,15354,0,8442,2314,0,41,0,927,17165,5754,172,1125,0,0,0,259,8327,27,263,339,0,0,6161,1137,1241,112,45,0,1975,186,3108,126,0,22,12,0,36330,0,0,1506,0,0,855,0,11,0,1333,50,1460,1303,0,0,0,2093,0,0,254824,1549,359
505,0,0,0,0,1301,5618,0,12004,318,294,95,23361,0,0,19,767,406,43,76,5170,0,0,0,49,1469,0,0,69,106,0,745,0,2164,524,782,15663,669,64,0,0,0,738,0,5674,324,0,320,1393,0,0,1966,3673,0,2197,3768,118,19,0,739,9456,3817,0,1817,0,0,0,334,11802,0,0,335,240,0,710,3067,546,80,0,0,1165,93,2074,110,0,145,91,85,29822,0,19,730,0,0,1788,1042,0,398,379,31,975,51,0,0,3571,1628,377,0,319269,0,511
506,0,21,0,446,0,0,0,1607,14140,617,81,1311,0,0,695,1839,2037,30,1061,16899,202,0,0,0,0,2588,0,38,18,0,1416,0,163,161,73,3109,349,3872,120,0,0,7163,0,2960,771,426,735,601,2794,1275,234,53,0,137,19511,409,572,0,3510,58517,1482,82,2701,0,5986,0,257,792,136,0,2558,982,732,41,4269,570,15,707,0,206,0,610,257,15,213,515,2368,5596,0,0,16224,0,81,33359,0,0,1528,945,0,236,0,0,0,3198,76,1738,0,1057,0,964
507,0,0,0,94,1335,0,0,1961,763,400,0,5049,0,0,431,1682,3171,384,2435,19064,829,0,0,0,0,1751,52,0,70,645,14199,2963,2457,500,2165,3323,255,7941,0,87,0,3883,0,42,4600,2919,1492,9,335,448,0,11938,67,62,424,2714,0,2765,1692,3980,274,1648,0,0,597,0,75,110,52,0,74758,0,101,0,148,1143,0,39,0,0,0,2675,1051,0,2370,63,173,2008,105,0,2315,0,454,745,0,0,0,17686,52,7042,0,0,2278,1256,8677,0,361,333,1865,1798
508,9204,27,0,0,0,2678,0,3599,127,14,50,5570,0,0,831,0,8407,0,7416,13457,0,100,0,0,0,4794,0,0,9,0,8151,0,2031,161,0,335,288,3753,0,0,1214,14570,66,233,2222,471,1448,53,1729,385,0,16420,0,0,481,0,411,0,1064,6667,609,2142,0,0,1189,0,230,0,0,507,47775,0,0,903,10,1900,72,166,0,182,0,0,0,0,1724,431,636,2828,0,0,2721,0,0,823,0,0,0,10155,64,6732,0,0,928,452,10888,1105,240,855,0,1263
509,979,0,0,2603,524,1438,3,12547,690,318,38,14972,0,0,26,0,456,137,256,8375,203,0,0,0,914,731,43,37,302,0,1041,49,3548,309,1065,18108,1078,162,0,0,0,688,0,9641,192,24,606,282,0,309,2325,3505,0,0,1334,402,18,46,922,14339,4489,0,1532,0,0,0,190,7873,33,34,576,0,0,2374,3243,2631,15,24,0,3646,0,812,140,6,169,37,214,35515,86,0,618,0,0,1174,0,70,0,1160,0,2754,354,0,0,1232,1523,0,247,121377,2055,1124
510,0,5,0,37,3040,0,0,1810,227,16,71,4164,0,0,111,1377,2686,0,788,15748,0,0,0,0,2500,512,0,120,22,0,24331,0,873,571,33,2738,60,4191,0,0,0,3052,31,150,2129,145,1011,58,64,0,1235,2502,0,257,182,0,0,0,363,5604,585,66,0,0,506,0,55,1228,89,173,9396,173,0,248,419,560,0,0,0,1348,0,1738,540,0,0,173,57,2906,0,0,2044,0,0,564,0,0,0,3524,0,7746,46,0,0,152,25466,628,0,10803,66,190
511,0,0,897,1198,16101,149,0,1024,9563,1143,0,1075,0,0,730,716,1705,0,1070,3710,61,158,0,0,0,11742,0,0,35,0,4095,7,230,176,141,1804,237,2817,90,0,16,12302,123,3083,404,89,240,885,0,4316,0,271,0,0,17246,78,0,595,152,47260,3232,410,3489,0,5845,0,124,1665,0,261,2174,192,729,0,6517,430,150,64,100,292,3108,1029,0,0,192,332,1798,8705,15,0,2634,0,0,9574,33,0,665,989,0,760,0,0,0,1248,330,2449,0,876,45,4805
512,1158,124,0,478,0,0,0,13721,728,0,0,16140,0,0,7,124,1050,158,248,2344,0,0,0,0,579,121,0,18,350,0,1172,37,1882,808,132,18665,607,63,0,0,0,362,450,1044,244,251,540,549,0,0,2482,4888,41,7081,4253,139,53,688,1498,6375,8849,444,0,0,461,0,305,26774,0,187,223,0,0,0,6852,1421,0,79,0,640,0,1452,35,120,152,219,77,34577,0,0,1873,0,5,1041,0,0,770,1647,15,1156,881,0,0,6363,1754,651,358,148590,430,268
513,434,0,0,0,0,3644,0,1508,246,24,0,8621,173,0,373,0,1650,224,626,25178,1507,0,0,0,2617,1118,20,232,26,0,10865,2726,2959,846,281,3507,96,3061,0,72,187,3050,47,130,3967,104,154,3,0,271,803,6790,0,356,59,1547,0,0,672,7094,1340,0,0,0,0,0,117,320,8,173,20452,0,0,0,746,2725,20,66,67,0,46,1777,45,0,0,204,26,3336,0,0,2104,114,105,194,0,5736,0,9506,6,1879,0,0,776,466,15820,523,0,8895,0,214
514,0,0,0,0,0,0,3,766,13827,490,81,1855,0,0,1315,5297,2300,0,719,11888,0,0,0,0,0,782,0,155,163,0,3495,0,86,19,120,2908,952,1856,0,0,0,25340,71,5174,617,431,603,192,0,4864,93,313,0,283,14113,139,0,444,2742,45648,5742,741,0,0,2559,0,106,2116,0,0,3804,747,0,19,1539,725,0,0,0,183,574,192,297,31,110,430,708,7362,94,16,4064,768,0,39433,0,0,323,1478,103,227,0,0,0,0,82,3850,0,359,66,921
515,0,162,0,0,2068,2062,12,18651,819,0,22,32027,0,0,102,0,2787,619,331,3048,0,32,0,0,0,188,544,53,451,367,483,42,1345,395,1324,14954,1779,102,0,0,0,1727,0,16446,6,84,467,1302,478,1863,0,15755,0,7864,6090,15,0,1023,1709,15073,7751,2811,492,0,337,0,530,10644,0,541,1131,40,882,0,651,336,0,30,0,2880,301,0,57,0,24,75,52,28226,52,0,1180,0,11,429,162,0,294,2361,0,3380,928,0,0,13236,209,0,3219,36402,0,5322
516,1554,0,0,0,6988,0,0,1816,679,464,0,6091,0,0,95,0,3708,0,1792,14810,0,0,0,0,0,6775,42,457,36,6084,3353,0,1738,157,1187,3215,268,858,571,0,0,740,7,266,1279,3516,1025,0,761,1083,0,15689,85,837,593,0,0,875,270,7734,733,123,0,0,114,0,336,281,0,0,41286,0,0,481,665,2312,36,0,127,487,0,694,0,0,1248,0,0,2785,0,0,3427,0,0,1030,0,0,0,21160,0,3512,0,0,0,703,28735,0,0,739,0,707
517,11423,0,0,0,2434,1378,0,2789,1159,62,19,6196,0,0,475,6598,2947,228,2453,15245,108,0,0,0,0,0,137,0,0,0,10260,530,1906,1199,1456,2449,48,21022,0,0,0,14570,0,455,871,1624,784,38,0,1238,362,14824,0,696,1265,2799,0,2362,460,0,354,3147,0,0,0,0,69,216,0,0,51593,229,0,0,413,3626,0,0,86,323,0,23,267,186,2501,0,0,2282,88,0,1897,0,0,402,0,0,0,10811,0,1166,0,0,370,653,2614,0,0,292,0,2199
518,111,0,0,1555,1576,2099,0,13768,93,52,27,19161,184,0,49,0,2142,310,263,8496,261,0,0,0,0,772,437,46,50,0,605,131,1750,378,900,6674,1601,315,518,241,343,949,0,20790,188,237,604,732,830,1425,1243,18566,0,1693,5791,251,75,125,1295,25234,3965,3909,1505,0,8,0,815,2713,0,32,1979,0,844,2347,5570,640,17,80,0,5490,0,0,25,137,555,42,0,15218,12,0,313,0,0,885,1395,0,192,2757,0,0,0,0,0,4604,355,591,2578,19207,607,1267
519,0,0,0,0,0,1778,0,3045,1113,932,9,25047,0,0,137,2523,1117,333,280,6169,120,0,0,25,140,107,330,37,724,615,415,0,2636,474,934,12802,2008,248,0,0,113,428,0,18734,938,380,408,610,2062,2657,1614,14683,0,0,6103,251,0,1564,1764,9446,1773,3839,3719,0,307,0,668,9793,0,413,1741,0,852,2168,6564,52,90,110,0,0,20,1889,107,0,272,100,145,22401,0,0,987,0,50,298,0,0,0,2785,0,2252,0,0,0,8821,92,0,564,12436,0,6744
520,0,26,2486,0,142,2135,0,2421,736,567,0,3745,107,0,1156,1443,7619,0,2385,10561,125,0,0,0,0,1126,0,242,50,0,4379,643,2322,150,94,2863,170,13127,0,0,0,3533,0,260,1304,2749,1109,52,378,1150,264,10890,0,167,942,21719,0,4404,1342,2006,315,2418,3570,0,0,0,41,887,0,511,77587,89,0,0,451,222,62,0,38,0,0,178,133,0,1702,226,0,2604,0,0,2264,145,0,843,0,0,0,28544,0,3326,0,0,0,2179,6094,925,997,386,0,1534
521,0,0,34,0,1017,0,0,16749,339,381,0,20955,0,0,114,1329,1439,0,22,8534,218,13,4,0,919,274,0,55,120,0,1508,24,1641,532,915,7497,553,29,0,321,0,1127,231,8067,121,0,311,1969,373,156,8048,3790,0,8383,4047,59,123,0,881,0,6824,1289,287,0,77,0,387,22285,152,22,793,0,0,1024,3211,1794,29,0,1686,9268,0,2294,125,60,399,0,32,27558,36,0,1114,0,5,950,0,0,0,454,0,2452,1409,0,0,0,2029,0,0,174611,343,95
522,0,0,0,366,2226,46,0,1593,16409,492,34,1421,0,0,2094,465,2149,44,281,2595,0,0,0,0,0,3638,9,65,45,0,3362,0,149,21,154,2752,383,5380,23,18,0,7145,0,2145,488,71,701,230,200,5937,73,247,0,128,14654,562,0,109,1762,9110,3145,395,790,0,0,37,241,3755,308,816,4542,0,272,54,3252,763,0,741,263,531,0,0,704,0,300,496,2766,10349,0,0,6202,925,14,40220,0,383,181,1844,0,690,0,0,0,213,0,0,490,882,11,578
523,0,17,0,0,1045,3763,0,2200,560,0,98,4541,0,0,171,1136,8907,513,2085,8045,0,0,0,0,0,5721,0,0,37,0,7401,0,1069,904,1374,2326,269,20129,657,0,1960,19627,0,683,976,0,465,43,2006,1714,0,6606,0,0,994,7827,36,456,1183,1923,683,462,0,0,389,0,238,82,60,668,80763,28,43,0,393,944,0,44,0,951,0,3654,74,0,2472,144,0,2411,0,0,1163,179,424,2267,0,2098,353,20242,0,1638,227,0,0,739,11931,2258,514,130,393,611
524,0,93,0,0,0,0,0,12879,1198,867,100,30947,0,0,117,4580,1895,205,475,7100,0,192,0,0,515,969,0,23,201,155,494,86,2089,157,2279,16162,1407,305,4662,0,0,711,0,9879,113,866,370,364,0,961,1418,18708,47,1073,5380,109,0,169,1018,7243,2512,3692,0,0,240,0,623,0,0,476,2215,661,736,0,768,401,92,65,5245,1276,0,2968,126,51,553,36,123,23157,244,0,522,0,0,801,0,0,0,3592,211,359,0,0,212,5279,330,437,5655,5499,525,3445
525,0,0,0,45,0,3618,0,3168,373,584,117,9491,0,0,1234,1525,8167,0,3542,17829,0,87,0,0,0,2712,60,486,21,0,6532,426,1806,338,1206,2031,165,19710,460,139,0,11081,3,654,3144,114,390,46,819,1856,663,4608,13,43,685,7846,0,1479,546,5490,485,1299,474,0,583,0,296,157,24,399,52844,334,179,522,318,660,6,307,0,2091,35,4796,0,152,5786,96,139,2127,235,0,2064,0,0,1779,0,828,0,17326,0,10858,0,0,912,612,0,3792,306,252,0,567
526,0,0,0,0,314,0,0,2927,306,274,12,4069,0,0,780,1291,6362,234,4273,7978,0,0,0,0,1018,5569,0,526,30,0,8316,2694,1968,807,749,3667,218,29672,219,20,0,5621,0,219,2121,0,728,52,949,315,1618,3320,0,0,471,11018,175,0,1412,2168,467,5802,0,0,0,0,295,419,0,0,117963,148,57,1256,161,1241,0,489,0,0,0,146,65,0,5279,635,30,2169,88,0,2238,0,0,865,0,4611,607,9960,0,5168,118,0,748,0,4284,0,0,652,288,239
527,0,186,0,0,468,0,0,2485,499,588,0,4059,199,0,782,3435,3928,2796,2183,6605,0,0,0,0,0,0,0,2247,27,0,9532,559,1709,636,364,2203,158,2945,1349,0,800,16113,0,726,5655,416,345,12,0,785,950,18435,0,115,1211,1940,7,0,803,12871,352,2015,440,593,0,0,141,483,45,51,52512,7,0,179,526,1227,0,571,457,0,0,1833,374,0,5825,230,158,1829,81,0,1880,0,0,1264,0,7042,428,19943,0,4755,0,0,200,365,29271,0,420,476,172,1989
528,896,0,0,230,0,41,0,1485,8861,679,49,1189,0,0,67,0,3023,68,759,4071,12,0,0,0,0,3549,24,0,49,0,3757,41,129,56,98,3269,254,1615,22,0,4,23859,0,4174,1174,182,391,466,504,2636,0,227,0,616,18550,230,461,732,2547,47167,4839,666,674,0,1130,0,225,1472,55,0,2349,781,979,65,5465,338,166,524,435,0,0,36,1338,0,100,118,855,12369,0,0,10217,0,8,26065,22,0,0,821,0,1240,0,0,0,4379,1525,0,296,79,29,2697
529,0,36,0,0,0,9538,0,3289,359,212,70,8129,0,7818,102,0,2475,1008,1493,13889,199,17,0,0,5416,1066,0,358,16,0,8244,2938,1431,1028,467,9648,181,2871,108,38,0,3618,9,32,4502,0,1393,14,1108,622,112,5717,0,206,679,0,0,0,224,6533,509,179,0,0,0,1607,93,915,48,700,20256,0,0,0,500,2084,130,0,8,0,179,7175,622,399,1092,93,58,5222,0,0,2814,0,0,1247,57,2203,1314,9114,26,2742,573,0,0,361,30501,0,0,1315,698,0
530,0,0,0,866,0,0,17,17091,750,351,149,30124,53,0,190,0,1362,0,280,3859,0,0,0,0,0,216,0,5,393,281,493,43,1566,461,1029,7820,777,534,1356,356,0,885,291,22933,349,66,192,149,229,850,368,17980,26,22725,3133,238,0,0,1674,14883,794,3619,871,0,439,3625,383,27164,0,0,1732,0,19,755,5284,815,0,171,2865,3757,85,312,51,21,601,156,101,20729,0,0,365,0,7,1179,1211,0,731,2255,0,1196,0,0,179,6093,196,0,1262,11481,0,4946
531,853,31,0,847,0,0,0,12525,727,126,0,29051,157,0,0,2893,961,0,61,1951,178,0,0,0,973,0,226,29,208,78,1108,20,2475,384,1497,20706,722,129,689,0,369,566,0,4358,162,0,563,273,0,31,1733,12921,0,24493,2929,140,39,0,683,2250,7450,63,2646,0,64,0,520,2211,37,0,567,63,0,1744,7712,1254,41,10,0,9413,273,0,55,124,303,172,255,32210,0,4,1966,0,13,1493,0,71,0,1164,0,762,524,0,0,3353,743,0,773,71447,0,306
532,1004,0,0,541,5131,2462,0,17238,1066,74,21,9552,0,0,66,0,4124,755,474,8119,35,0,0,0,0,48,15,22,76,0,487,18,2736,329,543,3586,1021,148,660,0,139,1592,261,24287,51,30,342,101,213,353,718,10064,41,10739,5315,251,0,2153,1552,23569,3322,1824,680,0,19,0,521,18921,21,0,1334,998,0,600,2820,666,68,110,0,9494,0,214,54,0,247,22,215,19014,110,6,1121,0,0,512,0,0,0,3254,0,470,273,0,376,1073,793,0,0,4095,0,8336
533,0,0,0,0,0,2717,0,16666,1219,857,25,16706,212,0,165,3032,2508,0,582,2401,0,59,0,0,0,600,0,9,452,0,445,64,2403,395,1444,17893,556,404,0,0,102,561,0,13815,186,269,34,816,0,1341,0,12906,0,2416,3896,142,0,0,3381,16072,7132,1719,0,0,0,0,939,6893,74,172,1623,268,243,0,3619,741,21,0,0,2346,32,59,23,0,358,174,119,24070,67,17,257,0,0,1023,692,7,442,3426,0,1399,329,0,0,10770,0,0,0,24103,162,5026
534,0,0,0,742,1035,123,0,887,14050,580,174,1420,24,0,395,897,1649,0,545,8976,94,0,0,0,0,3158,0,311,101,0,3080,0,183,79,62,1694,370,3918,0,0,0,31355,0,2316,378,186,840,105,534,8152,0,220,0,578,22556,175,0,0,1479,1304,8438,946,6422,0,0,0,157,2093,0,0,3522,92,151,32,3213,381,85,1588,354,368,536,499,1171,0,282,785,0,3936,40,0,14782,0,0,15390,62,429,0,1769,0,525,0,0,0,4458,111,0,693,303,0,1599
535,2628,0,0,1139,3629,232,0,1182,12320,729,58,2021,0,0,438,0,3109,0,1317,4339,21,0,0,0,0,2822,0,37,24,0,3639,14,103,98,125,4329,456,3436,64,0,10,13498,0,3330,413,473,577,62,45,3514,0,284,135,112,9485,608,684,392,2641,33280,5689,904,958,0,2126,61,356,3225,246,479,3045,1201,68,0,978,510,0,795,86,123,0,0,0,0,219,410,872,7554,0,19,11747,0,13,36319,109,0,599,1614,0,165,0,496,625,446,365,208,0,274,247,961
536,0,552,0,2558,3277,4791,0,16459,299,0,17,8579,0,0,45,1299,649,417,268,14167,179,0,0,0,2195,566,192,0,320,771,1158,0,3443,616,1879,13616,377,94,0,0,0,447,0,5124,421,227,594,2172,0,493,1461,10759,0,4641,2009,354,35,925,314,12612,5707,598,328,0,0,0,266,5737,0,119,335,0,0,587,5763,428,147,68,0,4813,1028,373,11,0,248,95,167,32923,0,0,2238,0,0,791,83,139,0,778,99,369,660,0,0,1907,1948,308,0,75309,340,238
537,3979,6,2293,111,4992,4024,0,3098,0,121,48,1411,0,0,118,2332,984,122,1273,35078,1399,103,0,0,6040,3407,0,678,0,0,20151,1458,2965,1750,168,4259,154,6593,305,84,0,801,0,140,2086,0,1232,35,0,22,2762,1984,0,190,349,11230,806,0,334,1101,937,232,0,0,0,250,78,1017,17,0,4325,47,0,1072,824,2940,0,744,0,584,51,1650,275,0,715,395,4,3688,20,13,3226,0,0,2279,39,0,0,5078,0,7734,528,0,0,145,21747,0,77,1063,85,340
538,0,0,0,165,0,690,0,1890,8980,259,186,597,31,0,4638,0,2274,55,237,1199,0,119,0,51,0,4728,0,63,126,0,3582,18,127,147,187,2581,287,2879,133,45,75,10800,0,4934,198,112,788,228,1299,7559,0,186,0,0,4542,492,628,0,629,12938,5718,426,597,0,0,43,80,772,683,403,2643,107,257,76,441,60,42,83,0,112,2179,958,218,0,474,435,1083,12001,0,28,6726,0,18,34864,0,0,1624,1038,0,232,0,0,746,5255,795,3076,195,897,14,3442
539,0,0,0,991,1388,7121,0,10928,1373,1429,13,21246,0,0,73,428,4570,340,664,5525,309,0,0,0,0,408,0,47,638,0,302,0,813,28,2083,15008,1291,297,1713,0,0,1151,0,21067,212,135,623,513,137,251,2127,16595,9,17969,4720,202,11,0,1231,18747,6608,3618,545,0,0,0,285,13532,4,0,2171,0,0,0,1411,366,28,11,20860,2501,625,0,0,0,257,76,0,30436,0,0,1246,0,0,403,0,38,456,2345,0,244,0,0,0,4350,0,0,651,2523,0,856
